site_id,energy_source_id,energy_date,energy_consumption_kwh,energy_cost
4,4,2025-10-03,16.3,0.98
4,5,2025-10-03,48.9,3.42
5,1,2025-10-03,777.01,139.86
5,2,2025-10-03,444.0,39.96
5,3,2025-10-03,222.0,11.1
5,4,2025-10-03,222.0,13.32
5,5,2025-10-03,555.0,38.85
1,1,2025-10-04,161.06,28.99
1,2,2025-10-04,80.53,7.25
1,3,2025-10-04,32.21,1.61
1,4,2025-10-04,16.11,0.97
1,5,2025-10-04,32.21,2.25
2,1,2025-10-04,13.34,2.4
2,2,2025-10-04,5.0,0.45
2,3,2025-10-04,3.34,0.17
2,4,2025-10-04,6.67,0.4
2,5,2025-10-04,5.0,0.35
3,1,2025-10-04,265.04,47.71
3,2,2025-10-04,75.73,6.82
3,3,2025-10-04,265.04,13.25
3,4,2025-10-04,75.73,4.54
3,5,2025-10-04,75.73,5.3
4,1,2025-10-04,109.72,19.75
4,2,2025-10-04,43.89,3.95
4,3,2025-10-04,21.95,1.1
4,4,2025-10-04,10.97,0.66
4,5,2025-10-04,32.92,2.3
5,1,2025-10-04,580.15,104.43
5,2,2025-10-04,331.52,29.84
5,3,2025-10-04,165.76,8.29
5,4,2025-10-04,165.76,9.95
5,5,2025-10-04,414.39,29.01
1,1,2025-10-06,400.62,72.11
1,2,2025-10-06,200.31,18.03
1,3,2025-10-06,80.12,4.01
1,4,2025-10-06,40.06,2.4
1,5,2025-10-06,80.12,5.61
2,1,2025-10-06,26.66,4.8
2,2,2025-10-06,10.0,0.9
2,3,2025-10-06,6.67,0.33
2,4,2025-10-06,13.33,0.8
2,5,2025-10-06,10.0,0.7
3,1,2025-10-06,334.38,60.19
3,2,2025-10-06,95.54,8.6
3,3,2025-10-06,334.38,16.72
3,4,2025-10-06,95.54,5.73
3,5,2025-10-06,95.54,6.69
4,1,2025-10-06,159.19,28.65
4,2,2025-10-06,63.68,5.73
4,3,2025-10-06,31.84,1.59
4,4,2025-10-06,15.92,0.96
4,5,2025-10-06,47.76,3.34
5,1,2025-10-06,952.17,171.39
5,2,2025-10-06,544.1,48.97
5,3,2025-10-06,272.05,13.6
5,4,2025-10-06,272.05,16.32
5,5,2025-10-06,680.12,47.61
1,1,2025-10-07,351.07,63.19
1,2,2025-10-07,175.53,15.8
1,3,2025-10-07,70.21,3.51
1,4,2025-10-07,35.11,2.11
1,5,2025-10-07,70.21,4.91
2,1,2025-10-07,18.13,3.26
2,2,2025-10-07,6.8,0.61
2,3,2025-10-07,4.53,0.23
2,4,2025-10-07,9.07,0.54
2,5,2025-10-07,6.8,0.48
3,1,2025-10-07,399.67,71.94
3,2,2025-10-07,114.19,10.28
3,3,2025-10-07,399.67,19.98
3,4,2025-10-07,114.19,6.85
3,5,2025-10-07,114.19,7.99
4,1,2025-10-07,242.99,43.74
4,2,2025-10-07,97.2,8.75
4,3,2025-10-07,48.6,2.43
4,4,2025-10-07,24.3,1.46
4,5,2025-10-07,72.9,5.1
5,1,2025-10-07,1017.83,183.21
5,2,2025-10-07,581.62,52.35
5,3,2025-10-07,290.81,14.54
5,4,2025-10-07,290.81,17.45
5,5,2025-10-07,727.02,50.89
1,1,2025-10-08,331.44,59.66
1,2,2025-10-08,165.72,14.91
1,3,2025-10-08,66.29,3.31
1,4,2025-10-08,33.14,1.99
1,5,2025-10-08,66.29,4.64
2,1,2025-10-08,28.68,5.16
2,2,2025-10-08,10.76,0.97
2,3,2025-10-08,7.17,0.36
2,4,2025-10-08,14.34,0.86
2,5,2025-10-08,10.76,0.75
3,1,2025-10-08,397.25,71.5
3,2,2025-10-08,113.5,10.21
3,3,2025-10-08,397.25,19.86
3,4,2025-10-08,113.5,6.81
3,5,2025-10-08,113.5,7.95
4,1,2025-10-08,233.76,42.08
4,2,2025-10-08,93.5,8.41
4,3,2025-10-08,46.75,2.34
4,4,2025-10-08,23.38,1.4
4,5,2025-10-08,70.13,4.91
5,1,2025-10-08,880.08,158.41
5,2,2025-10-08,502.9,45.26
5,3,2025-10-08,251.45,12.57
5,4,2025-10-08,251.45,15.09
5,5,2025-10-08,628.63,44.0
1,1,2025-10-09,337.87,60.82
1,2,2025-10-09,168.93,15.2
1,3,2025-10-09,67.57,3.38
1,4,2025-10-09,33.79,2.03
1,5,2025-10-09,67.57,4.73
2,1,2025-10-09,26.45,4.76
2,2,2025-10-09,9.92,0.89
2,3,2025-10-09,6.61,0.33
2,4,2025-10-09,13.22,0.79
2,5,2025-10-09,9.92,0.69
3,1,2025-10-09,366.73,66.01
3,2,2025-10-09,104.78,9.43
3,3,2025-10-09,366.73,18.34
3,4,2025-10-09,104.78,6.29
3,5,2025-10-09,104.78,7.33
4,1,2025-10-09,177.6,31.97
4,2,2025-10-09,71.04,6.39
4,3,2025-10-09,35.52,1.78
4,4,2025-10-09,17.76,1.07
4,5,2025-10-09,53.28,3.73
5,1,2025-10-09,924.44,166.4
5,2,2025-10-09,528.25,47.54
5,3,2025-10-09,264.13,13.21
5,4,2025-10-09,264.13,15.85
5,5,2025-10-09,660.32,46.22
1,1,2025-10-10,295.35,53.16
1,2,2025-10-10,147.67,13.29
1,3,2025-10-10,59.07,2.95
1,4,2025-10-10,29.53,1.77
1,5,2025-10-10,59.07,4.13
2,1,2025-10-10,28.19,5.07
2,2,2025-10-10,10.57,0.95
2,3,2025-10-10,7.05,0.35
2,4,2025-10-10,14.09,0.85
2,5,2025-10-10,10.57,0.74
3,1,2025-10-10,431.37,77.65
3,2,2025-10-10,123.25,11.09
3,3,2025-10-10,431.37,21.57
3,4,2025-10-10,123.25,7.39
3,5,2025-10-10,123.25,8.63
4,1,2025-10-10,178.76,32.18
4,2,2025-10-10,71.51,6.44
4,3,2025-10-10,35.75,1.79
4,4,2025-10-10,17.88,1.07
4,5,2025-10-10,53.63,3.75
5,1,2025-10-10,924.07,166.33
5,2,2025-10-10,528.04,47.52
5,3,2025-10-10,264.02,13.2
5,4,2025-10-10,264.02,15.84
5,5,2025-10-10,660.05,46.2
1,1,2025-10-11,195.65,35.22
1,2,2025-10-11,97.82,8.8
1,3,2025-10-11,39.13,1.96
1,4,2025-10-11,19.56,1.17
1,5,2025-10-11,39.13,2.74
2,1,2025-10-11,10.56,1.9
2,2,2025-10-11,3.96,0.36
2,3,2025-10-11,2.64,0.13
2,4,2025-10-11,5.28,0.32
2,5,2025-10-11,3.96,0.28
3,1,2025-10-11,227.57,40.96
3,2,2025-10-11,65.02,5.85
3,3,2025-10-11,227.57,11.38
3,4,2025-10-11,65.02,3.9
3,5,2025-10-11,65.02,4.55
4,1,2025-10-11,119.91,21.58
4,2,2025-10-11,47.96,4.32
4,3,2025-10-11,23.98,1.2
4,4,2025-10-11,11.99,0.72
4,5,2025-10-11,35.97,2.52
5,1,2025-10-11,434.27,78.17
5,2,2025-10-11,248.15,22.33
5,3,2025-10-11,124.08,6.2
5,4,2025-10-11,124.08,7.44
5,5,2025-10-11,310.19,21.71
1,1,2025-10-13,384.3,69.17
1,2,2025-10-13,192.15,17.29
1,3,2025-10-13,76.86,3.84
1,4,2025-10-13,38.43,2.31
1,5,2025-10-13,76.86,5.38
2,1,2025-10-13,18.39,3.31
2,2,2025-10-13,6.9,0.62
2,3,2025-10-13,4.6,0.23
2,4,2025-10-13,9.19,0.55
2,5,2025-10-13,6.9,0.48
3,1,2025-10-13,327.58,58.96
3,2,2025-10-13,93.59,8.42
3,3,2025-10-13,327.58,16.38
3,4,2025-10-13,93.59,5.62
3,5,2025-10-13,93.59,6.55
4,1,2025-10-13,194.8,35.06
4,2,2025-10-13,77.92,7.01
4,3,2025-10-13,38.96,1.95
4,4,2025-10-13,19.48,1.17
4,5,2025-10-13,58.44,4.09
5,1,2025-10-13,972.94,175.13
5,2,2025-10-13,555.97,50.04
5,3,2025-10-13,277.98,13.9
5,4,2025-10-13,277.98,16.68
5,5,2025-10-13,694.96,48.65
1,1,2025-10-14,417.36,75.12
1,2,2025-10-14,208.68,18.78
1,3,2025-10-14,83.47,4.17
1,4,2025-10-14,41.74,2.5
1,5,2025-10-14,83.47,5.84
2,1,2025-10-14,24.94,4.49
2,2,2025-10-14,9.35,0.84
2,3,2025-10-14,6.24,0.31
2,4,2025-10-14,12.47,0.75
2,5,2025-10-14,9.35,0.65
3,1,2025-10-14,395.58,71.2
3,2,2025-10-14,113.02,10.17
3,3,2025-10-14,395.58,19.78
3,4,2025-10-14,113.02,6.78
3,5,2025-10-14,113.02,7.91
4,1,2025-10-14,187.14,33.69
4,2,2025-10-14,74.86,6.74
4,3,2025-10-14,37.43,1.87
4,4,2025-10-14,18.71,1.12
4,5,2025-10-14,56.14,3.93
5,1,2025-10-14,999.86,179.97
5,2,2025-10-14,571.35,51.42
5,3,2025-10-14,285.67,14.28
5,4,2025-10-14,285.67,17.14
5,5,2025-10-14,714.18,49.99
1,1,2025-10-15,407.01,73.26
1,2,2025-10-15,203.5,18.31
1,3,2025-10-15,81.4,4.07
1,4,2025-10-15,40.7,2.44
1,5,2025-10-15,81.4,5.7
2,1,2025-10-15,23.35,4.2
2,2,2025-10-15,8.76,0.79
2,3,2025-10-15,5.84,0.29
2,4,2025-10-15,11.68,0.7
2,5,2025-10-15,8.76,0.61
3,1,2025-10-15,362.3,65.21
3,2,2025-10-15,103.51,9.32
3,3,2025-10-15,362.3,18.12
3,4,2025-10-15,103.51,6.21
3,5,2025-10-15,103.51,7.25
4,1,2025-10-15,239.41,43.09
4,2,2025-10-15,95.77,8.62
4,3,2025-10-15,47.88,2.39
4,4,2025-10-15,23.94,1.44
4,5,2025-10-15,71.82,5.03
5,1,2025-10-15,918.21,165.28
5,2,2025-10-15,524.69,47.22
5,3,2025-10-15,262.35,13.12
5,4,2025-10-15,262.35,15.74
5,5,2025-10-15,655.87,45.91
1,1,2025-10-16,420.39,75.67
1,2,2025-10-16,210.2,18.92
1,3,2025-10-16,84.08,4.2
1,4,2025-10-16,42.04,2.52
1,5,2025-10-16,84.08,5.89
2,1,2025-10-16,24.5,4.41
2,2,2025-10-16,9.19,0.83
2,3,2025-10-16,6.12,0.31
2,4,2025-10-16,12.25,0.73
2,5,2025-10-16,9.19,0.64
3,1,2025-10-16,348.26,62.69
3,2,2025-10-16,99.5,8.96
3,3,2025-10-16,348.26,17.41
3,4,2025-10-16,99.5,5.97
3,5,2025-10-16,99.5,6.97
4,1,2025-10-16,201.65,36.3
4,2,2025-10-16,80.66,7.26
4,3,2025-10-16,40.33,2.02
4,4,2025-10-16,20.16,1.21
4,5,2025-10-16,60.49,4.23
5,1,2025-10-16,787.2,141.7
5,2,2025-10-16,449.83,40.48
5,3,2025-10-16,224.92,11.25
5,4,2025-10-16,224.92,13.5
5,5,2025-10-16,562.29,39.36
1,1,2025-10-17,347.46,62.54
1,2,2025-10-17,173.73,15.64
1,3,2025-10-17,69.49,3.47
1,4,2025-10-17,34.75,2.08
1,5,2025-10-17,69.49,4.86
2,1,2025-10-17,24.34,4.38
2,2,2025-10-17,9.13,0.82
2,3,2025-10-17,6.08,0.3
2,4,2025-10-17,12.17,0.73
2,5,2025-10-17,9.13,0.64
3,1,2025-10-17,296.67,53.4
3,2,2025-10-17,84.76,7.63
3,3,2025-10-17,296.67,14.83
3,4,2025-10-17,84.76,5.09
3,5,2025-10-17,84.76,5.93
4,1,2025-10-17,222.22,40.0
4,2,2025-10-17,88.89,8.0
4,3,2025-10-17,44.45,2.22
4,4,2025-10-17,22.22,1.33
4,5,2025-10-17,66.67,4.67
5,1,2025-10-17,792.74,142.69
5,2,2025-10-17,453.0,40.77
5,3,2025-10-17,226.5,11.33
5,4,2025-10-17,226.5,13.59
5,5,2025-10-17,566.25,39.64
1,1,2025-10-18,203.33,36.6
1,2,2025-10-18,101.67,9.15
1,3,2025-10-18,40.67,2.03
1,4,2025-10-18,20.33,1.22
1,5,2025-10-18,40.67,2.85
2,1,2025-10-18,13.48,2.43
2,2,2025-10-18,5.06,0.46
2,3,2025-10-18,3.37,0.17
2,4,2025-10-18,6.74,0.4
2,5,2025-10-18,5.06,0.35
3,1,2025-10-18,234.41,42.19
3,2,2025-10-18,66.97,6.03
3,3,2025-10-18,234.41,11.72
3,4,2025-10-18,66.97,4.02
3,5,2025-10-18,66.97,4.69
4,1,2025-10-18,132.13,23.78
4,2,2025-10-18,52.85,4.76
4,3,2025-10-18,26.43,1.32
4,4,2025-10-18,13.21,0.79
4,5,2025-10-18,39.64,2.77
5,1,2025-10-18,590.51,106.29
5,2,2025-10-18,337.44,30.37
5,3,2025-10-18,168.72,8.44
5,4,2025-10-18,168.72,10.12
5,5,2025-10-18,421.8,29.53
1,1,2025-10-20,379.47,68.3
1,2,2025-10-20,189.74,17.08
1,3,2025-10-20,75.89,3.79
1,4,2025-10-20,37.95,2.28
1,5,2025-10-20,75.89,5.31
2,1,2025-10-20,26.78,4.82
2,2,2025-10-20,10.04,0.9
2,3,2025-10-20,6.7,0.34
2,4,2025-10-20,13.39,0.8
2,5,2025-10-20,10.04,0.7
3,1,2025-10-20,354.08,63.73
3,2,2025-10-20,101.17,9.11
3,3,2025-10-20,354.08,17.7
3,4,2025-10-20,101.17,6.07
3,5,2025-10-20,101.17,7.08
4,1,2025-10-20,142.65,25.68
4,2,2025-10-20,57.06,5.14
4,3,2025-10-20,28.53,1.43
4,4,2025-10-20,14.26,0.86
4,5,2025-10-20,42.79,3.0
5,1,2025-10-20,895.09,161.12
5,2,2025-10-20,511.48,46.03
5,3,2025-10-20,255.74,12.79
5,4,2025-10-20,255.74,15.34
5,5,2025-10-20,639.35,44.75
1,1,2025-10-21,324.76,58.46
1,2,2025-10-21,162.38,14.61
1,3,2025-10-21,64.95,3.25
1,4,2025-10-21,32.48,1.95
1,5,2025-10-21,64.95,4.55
2,1,2025-10-21,21.12,3.8
2,2,2025-10-21,7.92,0.71
2,3,2025-10-21,5.28,0.26
2,4,2025-10-21,10.56,0.63
2,5,2025-10-21,7.92,0.55
3,1,2025-10-21,388.86,69.99
3,2,2025-10-21,111.1,10.0
3,3,2025-10-21,388.86,19.44
3,4,2025-10-21,111.1,6.67
3,5,2025-10-21,111.1,7.78
4,1,2025-10-21,135.04,24.31
4,2,2025-10-21,54.02,4.86
4,3,2025-10-21,27.01,1.35
4,4,2025-10-21,13.5,0.81
4,5,2025-10-21,40.51,2.84
5,1,2025-10-21,880.37,158.47
5,2,2025-10-21,503.07,45.28
5,3,2025-10-21,251.53,12.58
5,4,2025-10-21,251.53,15.09
5,5,2025-10-21,628.84,44.02
1,1,2025-10-22,342.8,61.7
1,2,2025-10-22,171.4,15.43
1,3,2025-10-22,68.56,3.43
1,4,2025-10-22,34.28,2.06
1,5,2025-10-22,68.56,4.8
2,1,2025-10-22,22.03,3.97
2,2,2025-10-22,8.26,0.74
2,3,2025-10-22,5.51,0.28
2,4,2025-10-22,11.02,0.66
2,5,2025-10-22,8.26,0.58
3,1,2025-10-22,325.5,58.59
3,2,2025-10-22,93.0,8.37
3,3,2025-10-22,325.5,16.28
3,4,2025-10-22,93.0,5.58
3,5,2025-10-22,93.0,6.51
4,1,2025-10-22,209.34,37.68
4,2,2025-10-22,83.73,7.54
4,3,2025-10-22,41.87,2.09
4,4,2025-10-22,20.93,1.26
4,5,2025-10-22,62.8,4.4
5,1,2025-10-22,1020.12,183.62
5,2,2025-10-22,582.93,52.46
5,3,2025-10-22,291.46,14.57
5,4,2025-10-22,291.46,17.49
5,5,2025-10-22,728.66,51.01
1,1,2025-10-23,272.11,48.98
1,2,2025-10-23,136.06,12.25
1,3,2025-10-23,54.42,2.72
1,4,2025-10-23,27.21,1.63
1,5,2025-10-23,54.42,3.81
2,1,2025-10-23,25.61,4.61
2,2,2025-10-23,9.6,0.86
2,3,2025-10-23,6.4,0.32
2,4,2025-10-23,12.81,0.77
2,5,2025-10-23,9.6,0.67
3,1,2025-10-23,377.81,68.01
3,2,2025-10-23,107.95,9.72
3,3,2025-10-23,377.81,18.89
3,4,2025-10-23,107.95,6.48
3,5,2025-10-23,107.95,7.56
4,1,2025-10-23,193.0,34.74
4,2,2025-10-23,77.2,6.95
4,3,2025-10-23,38.6,1.93
4,4,2025-10-23,19.3,1.16
4,5,2025-10-23,57.9,4.05
5,1,2025-10-23,1070.59,192.71
5,2,2025-10-23,611.77,55.06
5,3,2025-10-23,305.88,15.29
5,4,2025-10-23,305.88,18.35
5,5,2025-10-23,764.71,53.53
1,1,2025-10-24,360.2,64.84
1,2,2025-10-24,180.1,16.21
1,3,2025-10-24,72.04,3.6
1,4,2025-10-24,36.02,2.16
1,5,2025-10-24,72.04,5.04
2,1,2025-10-24,15.4,2.77
2,2,2025-10-24,5.77,0.52
2,3,2025-10-24,3.85,0.19
2,4,2025-10-24,7.7,0.46
2,5,2025-10-24,5.77,0.4
3,1,2025-10-24,354.15,63.75
3,2,2025-10-24,101.19,9.11
3,3,2025-10-24,354.15,17.71
3,4,2025-10-24,101.19,6.07
3,5,2025-10-24,101.19,7.08
4,1,2025-10-24,167.25,30.11
4,2,2025-10-24,66.9,6.02
4,3,2025-10-24,33.45,1.67
4,4,2025-10-24,16.72,1.0
4,5,2025-10-24,50.17,3.51
5,1,2025-10-24,959.41,172.69
5,2,2025-10-24,548.23,49.34
5,3,2025-10-24,274.12,13.71
5,4,2025-10-24,274.12,16.45
5,5,2025-10-24,685.29,47.97
1,1,2025-10-25,225.92,40.67
1,2,2025-10-25,112.96,10.17
1,3,2025-10-25,45.18,2.26
1,4,2025-10-25,22.59,1.36
1,5,2025-10-25,45.18,3.16
2,1,2025-10-25,15.11,2.72
2,2,2025-10-25,5.67,0.51
2,3,2025-10-25,3.78,0.19
2,4,2025-10-25,7.56,0.45
2,5,2025-10-25,5.67,0.4
3,1,2025-10-25,200.39,36.07
3,2,2025-10-25,57.25,5.15
3,3,2025-10-25,200.39,10.02
3,4,2025-10-25,57.25,3.44
3,5,2025-10-25,57.25,4.01
4,1,2025-10-25,134.69,24.24
4,2,2025-10-25,53.87,4.85
4,3,2025-10-25,26.94,1.35
4,4,2025-10-25,13.47,0.81
4,5,2025-10-25,40.41,2.83
5,1,2025-10-25,607.85,109.41
5,2,2025-10-25,347.34,31.26
5,3,2025-10-25,173.67,8.68
5,4,2025-10-25,173.67,10.42
5,5,2025-10-25,434.18,30.39
1,1,2025-10-27,295.01,53.1
1,2,2025-10-27,147.51,13.28
1,3,2025-10-27,59.0,2.95
1,4,2025-10-27,29.5,1.77
1,5,2025-10-27,59.0,4.13
2,1,2025-10-27,20.88,3.76
2,2,2025-10-27,7.83,0.7
2,3,2025-10-27,5.22,0.26
2,4,2025-10-27,10.44,0.63
2,5,2025-10-27,7.83,0.55
3,1,2025-10-27,303.95,54.71
3,2,2025-10-27,86.84,7.82
3,3,2025-10-27,303.95,15.2
3,4,2025-10-27,86.84,5.21
3,5,2025-10-27,86.84,6.08
4,1,2025-10-27,216.32,38.94
4,2,2025-10-27,86.53,7.79
4,3,2025-10-27,43.27,2.16
4,4,2025-10-27,21.63,1.3
4,5,2025-10-27,64.9,4.54
5,1,2025-10-27,981.17,176.61
5,2,2025-10-27,560.67,50.46
5,3,2025-10-27,280.33,14.02
5,4,2025-10-27,280.33,16.82
5,5,2025-10-27,700.84,49.06
1,1,2025-10-28,348.57,62.74
1,2,2025-10-28,174.29,15.69
1,3,2025-10-28,69.72,3.49
1,4,2025-10-28,34.86,2.09
1,5,2025-10-28,69.72,4.88
2,1,2025-10-28,21.31,3.84
2,2,2025-10-28,7.99,0.72
2,3,2025-10-28,5.33,0.27
2,4,2025-10-28,10.66,0.64
2,5,2025-10-28,7.99,0.56
3,1,2025-10-28,341.13,61.4
3,2,2025-10-28,97.47,8.77
3,3,2025-10-28,341.13,17.06
3,4,2025-10-28,97.47,5.85
3,5,2025-10-28,97.47,6.82
4,1,2025-10-28,236.88,42.64
4,2,2025-10-28,94.75,8.53
4,3,2025-10-28,47.38,2.37
4,4,2025-10-28,23.69,1.42
4,5,2025-10-28,71.07,4.97
5,1,2025-10-28,794.02,142.92
5,2,2025-10-28,453.72,40.83
5,3,2025-10-28,226.86,11.34
5,4,2025-10-28,226.86,13.61
5,5,2025-10-28,567.15,39.7
1,1,2025-10-29,333.21,59.98
1,2,2025-10-29,166.6,14.99
1,3,2025-10-29,66.64,3.33
1,4,2025-10-29,33.32,2.0
1,5,2025-10-29,66.64,4.66
2,1,2025-10-29,26.48,4.77
2,2,2025-10-29,9.93,0.89
2,3,2025-10-29,6.62,0.33
2,4,2025-10-29,13.24,0.79
2,5,2025-10-29,9.93,0.7
3,1,2025-10-29,457.01,82.26
3,2,2025-10-29,130.57,11.75
3,3,2025-10-29,457.01,22.85
3,4,2025-10-29,130.57,7.83
3,5,2025-10-29,130.57,9.14
4,1,2025-10-29,180.62,32.51
4,2,2025-10-29,72.25,6.5
4,3,2025-10-29,36.12,1.81
4,4,2025-10-29,18.06,1.08
4,5,2025-10-29,54.18,3.79
5,1,2025-10-29,964.91,173.68
5,2,2025-10-29,551.38,49.62
5,3,2025-10-29,275.69,13.78
5,4,2025-10-29,275.69,16.54
5,5,2025-10-29,689.22,48.25
1,1,2025-10-30,380.38,68.47
1,2,2025-10-30,190.19,17.12
1,3,2025-10-30,76.08,3.8
1,4,2025-10-30,38.04,2.28
1,5,2025-10-30,76.08,5.33
2,1,2025-10-30,18.7,3.37
2,2,2025-10-30,7.01,0.63
2,3,2025-10-30,4.68,0.23
2,4,2025-10-30,9.35,0.56
2,5,2025-10-30,7.01,0.49
3,1,2025-10-30,394.29,70.97
3,2,2025-10-30,112.65,10.14
3,3,2025-10-30,394.29,19.71
3,4,2025-10-30,112.65,6.76
3,5,2025-10-30,112.65,7.89
4,1,2025-10-30,228.15,41.07
4,2,2025-10-30,91.26,8.21
4,3,2025-10-30,45.63,2.28
4,4,2025-10-30,22.82,1.37
4,5,2025-10-30,68.44,4.79
5,1,2025-10-30,773.19,139.17
5,2,2025-10-30,441.82,39.76
5,3,2025-10-30,220.91,11.05
5,4,2025-10-30,220.91,13.25
5,5,2025-10-30,552.28,38.66
1,1,2025-10-31,373.75,67.27
1,2,2025-10-31,186.88,16.82
1,3,2025-10-31,74.75,3.74
1,4,2025-10-31,37.38,2.24
1,5,2025-10-31,74.75,5.23
2,1,2025-10-31,24.73,4.45
2,2,2025-10-31,9.27,0.83
2,3,2025-10-31,6.18,0.31
2,4,2025-10-31,12.37,0.74
2,5,2025-10-31,9.27,0.65
3,1,2025-10-31,411.26,74.03
3,2,2025-10-31,117.5,10.57
3,3,2025-10-31,411.26,20.56
3,4,2025-10-31,117.5,7.05
3,5,2025-10-31,117.5,8.23
4,1,2025-10-31,175.69,31.62
4,2,2025-10-31,70.28,6.33
4,3,2025-10-31,35.14,1.76
4,4,2025-10-31,17.57,1.05
4,5,2025-10-31,52.71,3.69
5,1,2025-10-31,821.35,147.84
5,2,2025-10-31,469.34,42.24
5,3,2025-10-31,234.67,11.73
5,4,2025-10-31,234.67,14.08
5,5,2025-10-31,586.68,41.07
1,1,2025-11-01,223.79,40.28
1,2,2025-11-01,111.89,10.07
1,3,2025-11-01,44.76,2.24
1,4,2025-11-01,22.38,1.34
1,5,2025-11-01,44.76,3.13
2,1,2025-11-01,7.79,1.4
2,2,2025-11-01,2.92,0.26
2,3,2025-11-01,1.95,0.1
2,4,2025-11-01,3.9,0.23
2,5,2025-11-01,2.92,0.2
3,1,2025-11-01,217.56,39.16
3,2,2025-11-01,62.16,5.59
3,3,2025-11-01,217.56,10.88
3,4,2025-11-01,62.16,3.73
3,5,2025-11-01,62.16,4.35
4,1,2025-11-01,105.22,18.94
4,2,2025-11-01,42.09,3.79
4,3,2025-11-01,21.05,1.05
4,4,2025-11-01,10.52,0.63
4,5,2025-11-01,31.57,2.21
5,1,2025-11-01,653.45,117.62
5,2,2025-11-01,373.4,33.61
5,3,2025-11-01,186.7,9.33
5,4,2025-11-01,186.7,11.2
5,5,2025-11-01,466.75,32.67
1,1,2025-11-03,347.33,62.52
1,2,2025-11-03,173.66,15.63
1,3,2025-11-03,69.47,3.47
1,4,2025-11-03,34.73,2.08
1,5,2025-11-03,69.47,4.86
2,1,2025-11-03,23.62,4.25
2,2,2025-11-03,8.86,0.8
2,3,2025-11-03,5.91,0.3
2,4,2025-11-03,11.81,0.71
2,5,2025-11-03,8.86,0.62
3,1,2025-11-03,413.35,74.4
3,2,2025-11-03,118.1,10.63
3,3,2025-11-03,413.35,20.67
3,4,2025-11-03,118.1,7.09
3,5,2025-11-03,118.1,8.27
4,1,2025-11-03,209.81,37.77
4,2,2025-11-03,83.92,7.55
4,3,2025-11-03,41.96,2.1
4,4,2025-11-03,20.98,1.26
4,5,2025-11-03,62.94,4.41
5,1,2025-11-03,927.84,167.01
5,2,2025-11-03,530.19,47.72
5,3,2025-11-03,265.1,13.26
5,4,2025-11-03,265.1,15.91
5,5,2025-11-03,662.74,46.39
1,1,2025-11-04,270.62,48.71
1,2,2025-11-04,135.31,12.18
1,3,2025-11-04,54.12,2.71
1,4,2025-11-04,27.06,1.62
1,5,2025-11-04,54.12,3.79
2,1,2025-11-04,19.62,3.53
2,2,2025-11-04,7.36,0.66
2,3,2025-11-04,4.9,0.25
2,4,2025-11-04,9.81,0.59
2,5,2025-11-04,7.36,0.52
3,1,2025-11-04,449.02,80.82
3,2,2025-11-04,128.29,11.55
3,3,2025-11-04,449.02,22.45
3,4,2025-11-04,128.29,7.7
3,5,2025-11-04,128.29,8.98
4,1,2025-11-04,183.76,33.08
4,2,2025-11-04,73.51,6.62
4,3,2025-11-04,36.75,1.84
4,4,2025-11-04,18.38,1.1
4,5,2025-11-04,55.13,3.86
5,1,2025-11-04,949.03,170.83
5,2,2025-11-04,542.3,48.81
5,3,2025-11-04,271.15,13.56
5,4,2025-11-04,271.15,16.27
5,5,2025-11-04,677.88,47.45
1,1,2025-11-05,317.5,57.15
1,2,2025-11-05,158.75,14.29
1,3,2025-11-05,63.5,3.18
1,4,2025-11-05,31.75,1.91
1,5,2025-11-05,63.5,4.45
2,1,2025-11-05,14.62,2.63
2,2,2025-11-05,5.48,0.49
2,3,2025-11-05,3.65,0.18
2,4,2025-11-05,7.31,0.44
2,5,2025-11-05,5.48,0.38
3,1,2025-11-05,361.13,65.0
3,2,2025-11-05,103.18,9.29
3,3,2025-11-05,361.13,18.06
3,4,2025-11-05,103.18,6.19
3,5,2025-11-05,103.18,7.22
4,1,2025-11-05,186.11,33.5
4,2,2025-11-05,74.44,6.7
4,3,2025-11-05,37.22,1.86
4,4,2025-11-05,18.61,1.12
4,5,2025-11-05,55.83,3.91
5,1,2025-11-05,738.94,133.01
5,2,2025-11-05,422.25,38.0
5,3,2025-11-05,211.13,10.56
5,4,2025-11-05,211.13,12.67
5,5,2025-11-05,527.82,36.95
1,1,2025-11-06,286.62,51.59
1,2,2025-11-06,143.31,12.9
1,3,2025-11-06,57.32,2.87
1,4,2025-11-06,28.66,1.72
1,5,2025-11-06,57.32,4.01
2,1,2025-11-06,27.81,5.01
2,2,2025-11-06,10.43,0.94
2,3,2025-11-06,6.95,0.35
2,4,2025-11-06,13.91,0.83
2,5,2025-11-06,10.43,0.73
3,1,2025-11-06,392.63,70.67
3,2,2025-11-06,112.18,10.1
3,3,2025-11-06,392.63,19.63
3,4,2025-11-06,112.18,6.73
3,5,2025-11-06,112.18,7.85
4,1,2025-11-06,140.92,25.37
4,2,2025-11-06,56.37,5.07
4,3,2025-11-06,28.18,1.41
4,4,2025-11-06,14.09,0.85
4,5,2025-11-06,42.28,2.96
5,1,2025-11-06,793.75,142.88
5,2,2025-11-06,453.57,40.82
5,3,2025-11-06,226.79,11.34
5,4,2025-11-06,226.79,13.61
5,5,2025-11-06,566.97,39.69
1,1,2025-11-07,329.06,59.23
1,2,2025-11-07,164.53,14.81
